compound	type	feature	score
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
REGORAFENIB	perturbation	FLT1	-1
REGORAFENIB	perturbation	FLT4	-1
REGORAFENIB	perturbation	KDR	-1
REGORAFENIB	perturbation	KIT	-1
REGORAFENIB	perturbation	PDGFRA	-1
REGORAFENIB	perturbation	RAF1	-1
REGORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
